Keyword,Text,Replace after Typing Space,Position,Randomize,Folder
",,faces",( ͡ ͜ʖ ͡ ),FALSE,4,TRUE,Kaomoji
",,faces",(ʘ ͜ʖ ʘ),FALSE,5,TRUE,Kaomoji
",,faces",( ͡° ʖ̯ ͡°),FALSE,6,TRUE,Kaomoji
",,faces",( ఠ ͟ʖ ఠ),FALSE,7,TRUE,Kaomoji
",,faces",( ಥ ʖ̯ ಥ),FALSE,8,TRUE,Kaomoji
",,faces",(≖ ͜ʖ≖),FALSE,9,TRUE,Kaomoji
",,faces",(;´༎ຶٹ༎ຶ`),FALSE,10,TRUE,Kaomoji
",,faces",( ͠° ͟ʖ ͡°),FALSE,11,TRUE,Kaomoji
",,faces",( ͡ಠ ʖ̯ ͡ಠ),FALSE,12,TRUE,Kaomoji
",,faces",( ͡• ͜ʖ ͡• ),FALSE,13,TRUE,Kaomoji
",,faces",(ʘ ʖ̯ ʘ),FALSE,14,TRUE,Kaomoji
",,faces",( ͡ᵔ ͜ʖ ͡ᵔ),FALSE,15,TRUE,Kaomoji
",,faces",( ಠ ʖ̯ ಠ),FALSE,16,TRUE,Kaomoji
",,faces",( ･ิ ͜ʖ ･ิ),FALSE,17,TRUE,Kaomoji
",,faces",(ʘ ͟ʖ ʘ),FALSE,18,TRUE,Kaomoji
",,fliptable",(╯°□°）╯︵ ┻━┻,FALSE,1,TRUE,Kaomoji
",,fliptable",(┛◉Д◉)┛彡┻━┻,FALSE,2,TRUE,Kaomoji
",,fliptable",(ﾉ≧∇≦)ﾉ ﾐ ┸━┸,FALSE,3,TRUE,Kaomoji
",,fliptable",(ノಠ益ಠ)ノ彡┻━┻,FALSE,4,TRUE,Kaomoji
",,fliptable",(╯ರ ~ ರ）╯︵ ┻━┻,FALSE,5,TRUE,Kaomoji
",,fliptable",(┛ಸ_ಸ)┛彡┻━┻,FALSE,6,TRUE,Kaomoji
",,fliptable",(ﾉ´･ω･)ﾉ ﾐ ┸━┸,FALSE,7,TRUE,Kaomoji
",,fliptable","(ノಥ,_｣ಥ)ノ彡┻━┻",FALSE,8,TRUE,Kaomoji
",,fliptable",(┛✧Д✧))┛彡┻━┻,FALSE,9,TRUE,Kaomoji
",,fliptable",┻━┻ ︵ヽ(`Д´)ﾉ︵ ┻━┻,FALSE,10,TRUE,Kaomoji
",,fliptable",┻━┻ ︵ ¯\(ツ)/¯ ︵ ┻━┻,FALSE,11,TRUE,Kaomoji
",,fliptable",(ノTДT)ノ ┫:･’.::･┻┻:･’.::･,FALSE,12,TRUE,Kaomoji
",,fliptable",(ノ｀⌒´)ノ ┫：・’.：：・┻┻：・’.：：・,FALSE,13,TRUE,Kaomoji
",,fliptable",(ﾉ*｀▽´*)ﾉ ⌒┫ ┻ ┣ ┳,FALSE,14,TRUE,Kaomoji
",,fliptable",┻━┻ミ＼(≧ﾛ≦＼),FALSE,15,TRUE,Kaomoji
",,fliptable",┻━┻︵└(՞▃՞ └),FALSE,16,TRUE,Kaomoji
",,fliptable",┻━┻︵└(´▃｀└),FALSE,17,TRUE,Kaomoji
",,fliptable",─=≡Σ((((╯°□°）╯︵ ┻━┻,FALSE,18,TRUE,Kaomoji
",,fliptable",(ノ｀´)ノ ~┻━┻,FALSE,19,TRUE,Kaomoji
",,fliptable",(-_- )ﾉ⌒┫ ┻ ┣,FALSE,20,TRUE,Kaomoji
",,fliptable",(ノ￣皿￣）ノ ⌒=== ┫,FALSE,21,TRUE,Kaomoji
",,fliptable",ノ｀⌒´)ノ ┫：・’.：：・┻┻,FALSE,22,TRUE,Kaomoji
",,fliptable",༼ﾉຈل͜ຈ༽ﾉ︵┻━┻,FALSE,23,TRUE,Kaomoji
",,fliptable",ヽ༼ຈل͜ຈ༽ﾉ⌒┫ ┻ ┣,FALSE,24,TRUE,Kaomoji
",,fliptable",ﾐ┻┻(ﾉ>｡<)ﾉ,FALSE,25,TRUE,Kaomoji
",,fliptable",.::･┻┻☆()ﾟOﾟ),FALSE,26,TRUE,Kaomoji
",,fliptable",Take that! (ノʘ言ʘ)ﾉ ⌒┫ ┻ ┣ ┳☆(>｡☆),FALSE,27,TRUE,Kaomoji
",,fliptable",(ノ｀m´)ノ ~┻━┻ (/o＼),FALSE,28,TRUE,Kaomoji
",,fliptable",⌒┫ ┻ ┣ ⌒┻☆)ﾟ⊿ﾟ)ﾉWTF!,FALSE,29,TRUE,Kaomoji
",,fliptable",(ﾉ≧∇≦)ﾉ ﾐ ┸┸)`νﾟ)･;’.,FALSE,30,TRUE,Kaomoji
",,fliptable",ミ(ノ￣^￣)ノ≡≡≡≡≡━┳━☆()￣□￣)/,FALSE,31,TRUE,Kaomoji
